dataset_root,relative_path,size_bytes,size_human,mtime
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4071.0.0.0,7660544,7.31 MiB,2026-07-13T14:46:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4072.0.0.0,7663470,7.31 MiB,2026-07-13T14:46:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4073.0.0.0,7669636,7.31 MiB,2026-07-13T14:46:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4074.0.0.0,7658616,7.30 MiB,2026-07-13T14:46:41
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4075.0.0.0,7659436,7.30 MiB,2026-07-13T14:46:43
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4076.0.0.0,7650481,7.30 MiB,2026-07-13T14:46:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4077.0.0.0,7660103,7.31 MiB,2026-07-13T14:46:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4078.0.0.0,7646081,7.29 MiB,2026-07-13T14:46:49
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4079.0.0.0,7653055,7.30 MiB,2026-07-13T14:46:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4080.0.0.0,7647859,7.29 MiB,2026-07-13T14:46:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4081.0.0.0,7648932,7.29 MiB,2026-07-13T14:46:54
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4082.0.0.0,7658958,7.30 MiB,2026-07-13T14:46:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4083.0.0.0,7657016,7.30 MiB,2026-07-13T14:46:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4084.0.0.0,7668905,7.31 MiB,2026-07-13T14:47:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4085.0.0.0,7660139,7.31 MiB,2026-07-13T14:47:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4086.0.0.0,7659975,7.31 MiB,2026-07-13T14:47:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4087.0.0.0,7645997,7.29 MiB,2026-07-13T14:47:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4088.0.0.0,7664227,7.31 MiB,2026-07-13T14:47:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4089.0.0.0,7661642,7.31 MiB,2026-07-13T14:47:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4090.0.0.0,7647302,7.29 MiB,2026-07-13T14:47:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4091.0.0.0,7640997,7.29 MiB,2026-07-13T14:47:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4092.0.0.0,7610419,7.26 MiB,2026-07-13T14:47:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4093.0.0.0,7622017,7.27 MiB,2026-07-13T14:47:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4094.0.0.0,7648552,7.29 MiB,2026-07-13T14:47:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4095.0.0.0,7658301,7.30 MiB,2026-07-13T14:47:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4096.0.0.0,7677329,7.32 MiB,2026-07-13T14:47:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4097.0.0.0,7668096,7.31 MiB,2026-07-13T14:47:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4098.0.0.0,7633094,7.28 MiB,2026-07-13T14:47:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4099.0.0.0,7652384,7.30 MiB,2026-07-13T14:47:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4100.0.0.0,7636413,7.28 MiB,2026-07-13T14:47:33
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4101.0.0.0,7649586,7.30 MiB,2026-07-13T14:47:37
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4102.0.0.0,7654343,7.30 MiB,2026-07-13T14:47:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4103.0.0.0,7637609,7.28 MiB,2026-07-13T14:47:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4104.0.0.0,7630489,7.28 MiB,2026-07-13T14:47:47
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4105.0.0.0,7638108,7.28 MiB,2026-07-13T14:47:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4106.0.0.0,7637218,7.28 MiB,2026-07-13T14:47:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4107.0.0.0,7623152,7.27 MiB,2026-07-13T14:47:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4108.0.0.0,7632058,7.28 MiB,2026-07-13T14:47:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4109.0.0.0,7647549,7.29 MiB,2026-07-13T14:47:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4110.0.0.0,7645501,7.29 MiB,2026-07-13T14:47:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4111.0.0.0,7649095,7.29 MiB,2026-07-13T14:47:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4112.0.0.0,7656945,7.30 MiB,2026-07-13T14:47:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4113.0.0.0,7658878,7.30 MiB,2026-07-13T14:47:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4114.0.0.0,7656185,7.30 MiB,2026-07-13T14:48:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4115.0.0.0,7639545,7.29 MiB,2026-07-13T14:48:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4116.0.0.0,7622815,7.27 MiB,2026-07-13T14:48:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4117.0.0.0,7621656,7.27 MiB,2026-07-13T14:48:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4118.0.0.0,7613471,7.26 MiB,2026-07-13T14:53:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4119.0.0.0,7631749,7.28 MiB,2026-07-13T14:48:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4120.0.0.0,7661411,7.31 MiB,2026-07-13T14:48:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4121.0.0.0,7672460,7.32 MiB,2026-07-13T14:48:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4122.0.0.0,7659549,7.30 MiB,2026-07-13T14:48:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4123.0.0.0,7662635,7.31 MiB,2026-07-13T14:48:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4124.0.0.0,7672795,7.32 MiB,2026-07-13T14:48:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4125.0.0.0,7661717,7.31 MiB,2026-07-13T14:48:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4126.0.0.0,7657279,7.30 MiB,2026-07-13T14:48:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4127.0.0.0,7636425,7.28 MiB,2026-07-13T14:48:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4128.0.0.0,7651424,7.30 MiB,2026-07-13T14:48:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4129.0.0.0,7648947,7.29 MiB,2026-07-13T14:48:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4130.0.0.0,7627662,7.27 MiB,2026-07-13T14:48:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4131.0.0.0,7627050,7.27 MiB,2026-07-13T14:48:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4132.0.0.0,7629223,7.28 MiB,2026-07-13T14:48:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4133.0.0.0,7648748,7.29 MiB,2026-07-13T14:48:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4134.0.0.0,7656548,7.30 MiB,2026-07-13T14:48:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4135.0.0.0,7631844,7.28 MiB,2026-07-13T14:48:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4136.0.0.0,7639483,7.29 MiB,2026-07-13T14:48:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4137.0.0.0,7653614,7.30 MiB,2026-07-13T14:48:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4138.0.0.0,7662537,7.31 MiB,2026-07-13T14:48:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4139.0.0.0,7659308,7.30 MiB,2026-07-13T14:48:43
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4140.0.0.0,7652087,7.30 MiB,2026-07-13T14:48:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4141.0.0.0,7655709,7.30 MiB,2026-07-13T14:48:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4142.0.0.0,7636493,7.28 MiB,2026-07-13T14:48:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4143.0.0.0,7654330,7.30 MiB,2026-07-13T14:48:48
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4144.0.0.0,7654096,7.30 MiB,2026-07-13T14:48:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4145.0.0.0,7637136,7.28 MiB,2026-07-13T14:48:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4146.0.0.0,7637549,7.28 MiB,2026-07-13T14:48:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4147.0.0.0,7627819,7.27 MiB,2026-07-13T14:48:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4148.0.0.0,7628929,7.28 MiB,2026-07-13T14:48:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4149.0.0.0,7654760,7.30 MiB,2026-07-13T14:48:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4150.0.0.0,7659975,7.31 MiB,2026-07-13T14:48:54
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4151.0.0.0,7645003,7.29 MiB,2026-07-13T14:48:54
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4152.0.0.0,7649411,7.30 MiB,2026-07-13T14:48:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4153.0.0.0,7647821,7.29 MiB,2026-07-13T14:48:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4154.0.0.0,7659124,7.30 MiB,2026-07-13T14:48:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4155.0.0.0,7663689,7.31 MiB,2026-07-13T14:48:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4156.0.0.0,7680490,7.32 MiB,2026-07-13T14:48:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4157.0.0.0,7684023,7.33 MiB,2026-07-13T14:48:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4158.0.0.0,7633669,7.28 MiB,2026-07-13T14:49:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4159.0.0.0,7632088,7.28 MiB,2026-07-13T14:49:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4160.0.0.0,7629627,7.28 MiB,2026-07-13T14:49:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4161.0.0.0,7652560,7.30 MiB,2026-07-13T14:49:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4162.0.0.0,7666378,7.31 MiB,2026-07-13T14:49:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4163.0.0.0,7670652,7.32 MiB,2026-07-13T14:49:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4164.0.0.0,7644753,7.29 MiB,2026-07-13T14:49:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4165.0.0.0,7656874,7.30 MiB,2026-07-13T14:49:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4166.0.0.0,7679600,7.32 MiB,2026-07-13T14:49:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4167.0.0.0,7682294,7.33 MiB,2026-07-13T14:49:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4168.0.0.0,7680208,7.32 MiB,2026-07-13T14:49:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4169.0.0.0,7642421,7.29 MiB,2026-07-13T14:49:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4170.0.0.0,7648682,7.29 MiB,2026-07-13T14:49:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4171.0.0.0,7645771,7.29 MiB,2026-07-13T14:49:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4172.0.0.0,7652001,7.30 MiB,2026-07-13T14:49:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4173.0.0.0,7680758,7.32 MiB,2026-07-13T14:49:37
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4174.0.0.0,7686036,7.33 MiB,2026-07-13T14:49:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4175.0.0.0,7693865,7.34 MiB,2026-07-13T14:49:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4176.0.0.0,7664410,7.31 MiB,2026-07-13T14:49:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4177.0.0.0,7661659,7.31 MiB,2026-07-13T14:49:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4178.0.0.0,7665645,7.31 MiB,2026-07-13T14:49:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4179.0.0.0,7647809,7.29 MiB,2026-07-13T14:49:43
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4180.0.0.0,7655144,7.30 MiB,2026-07-13T14:49:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4181.0.0.0,7669350,7.31 MiB,2026-07-13T14:49:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4182.0.0.0,7656191,7.30 MiB,2026-07-13T14:49:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4183.0.0.0,7667244,7.31 MiB,2026-07-13T14:49:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4184.0.0.0,7666098,7.31 MiB,2026-07-13T14:49:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4185.0.0.0,7701877,7.35 MiB,2026-07-13T14:49:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4186.0.0.0,7696497,7.34 MiB,2026-07-13T14:49:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4187.0.0.0,7701494,7.34 MiB,2026-07-13T14:49:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4188.0.0.0,7689446,7.33 MiB,2026-07-13T14:50:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4189.0.0.0,7701498,7.34 MiB,2026-07-13T14:50:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4190.0.0.0,7688077,7.33 MiB,2026-07-13T14:50:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4191.0.0.0,7677435,7.32 MiB,2026-07-13T14:50:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4192.0.0.0,7670105,7.31 MiB,2026-07-13T14:50:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4193.0.0.0,7661354,7.31 MiB,2026-07-13T14:50:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4194.0.0.0,7647677,7.29 MiB,2026-07-13T14:50:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4195.0.0.0,7675937,7.32 MiB,2026-07-13T14:50:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4196.0.0.0,7660875,7.31 MiB,2026-07-13T14:50:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4197.0.0.0,7638059,7.28 MiB,2026-07-13T14:50:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4198.0.0.0,7645433,7.29 MiB,2026-07-13T14:50:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4199.0.0.0,7634671,7.28 MiB,2026-07-13T14:50:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4200.0.0.0,7633827,7.28 MiB,2026-07-13T14:50:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4201.0.0.0,7627937,7.27 MiB,2026-07-13T14:50:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4202.0.0.0,7631741,7.28 MiB,2026-07-13T14:50:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4203.0.0.0,7649973,7.30 MiB,2026-07-13T14:50:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4204.0.0.0,7657444,7.30 MiB,2026-07-13T14:50:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4205.0.0.0,7645269,7.29 MiB,2026-07-13T14:50:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4206.0.0.0,7662754,7.31 MiB,2026-07-13T14:50:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4207.0.0.0,7663091,7.31 MiB,2026-07-13T14:50:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4208.0.0.0,7657878,7.30 MiB,2026-07-13T14:50:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4209.0.0.0,7670202,7.31 MiB,2026-07-13T14:50:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4210.0.0.0,7683624,7.33 MiB,2026-07-13T14:50:33
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4211.0.0.0,7690532,7.33 MiB,2026-07-13T14:54:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4212.0.0.0,7684061,7.33 MiB,2026-07-13T14:50:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4213.0.0.0,7676115,7.32 MiB,2026-07-13T14:50:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4214.0.0.0,7661251,7.31 MiB,2026-07-13T14:50:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4215.0.0.0,7668696,7.31 MiB,2026-07-13T14:50:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4216.0.0.0,7665417,7.31 MiB,2026-07-13T14:50:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4217.0.0.0,7660386,7.31 MiB,2026-07-13T14:50:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4218.0.0.0,7691679,7.34 MiB,2026-07-13T14:50:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4219.0.0.0,7685227,7.33 MiB,2026-07-13T14:50:46
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4220.0.0.0,7673831,7.32 MiB,2026-07-13T14:50:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4221.0.0.0,7671604,7.32 MiB,2026-07-13T14:50:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4222.0.0.0,7670712,7.32 MiB,2026-07-13T14:50:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4223.0.0.0,7659351,7.30 MiB,2026-07-13T14:50:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4224.0.0.0,7658204,7.30 MiB,2026-07-13T14:51:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4225.0.0.0,7652310,7.30 MiB,2026-07-13T14:50:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4226.0.0.0,7633746,7.28 MiB,2026-07-13T14:50:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4227.0.0.0,7629906,7.28 MiB,2026-07-13T14:51:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4228.0.0.0,7648866,7.29 MiB,2026-07-13T14:51:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4229.0.0.0,7646995,7.29 MiB,2026-07-13T14:51:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4230.0.0.0,7670801,7.32 MiB,2026-07-13T14:51:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4231.0.0.0,7663707,7.31 MiB,2026-07-13T14:51:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4232.0.0.0,7675086,7.32 MiB,2026-07-13T14:51:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4233.0.0.0,7651300,7.30 MiB,2026-07-13T14:51:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4234.0.0.0,7655996,7.30 MiB,2026-07-13T14:51:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4235.0.0.0,7640882,7.29 MiB,2026-07-13T14:51:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4236.0.0.0,7640457,7.29 MiB,2026-07-13T14:51:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4237.0.0.0,7651690,7.30 MiB,2026-07-13T14:51:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4238.0.0.0,7641795,7.29 MiB,2026-07-13T14:51:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4239.0.0.0,7641228,7.29 MiB,2026-07-13T14:51:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4240.0.0.0,7668931,7.31 MiB,2026-07-13T14:51:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4241.0.0.0,7676207,7.32 MiB,2026-07-13T14:51:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4242.0.0.0,7671108,7.32 MiB,2026-07-13T14:51:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4243.0.0.0,7674066,7.32 MiB,2026-07-13T14:51:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4244.0.0.0,7674131,7.32 MiB,2026-07-13T14:51:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4245.0.0.0,7642070,7.29 MiB,2026-07-13T14:51:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4246.0.0.0,7652451,7.30 MiB,2026-07-13T14:51:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4247.0.0.0,7658897,7.30 MiB,2026-07-13T14:51:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4248.0.0.0,7671442,7.32 MiB,2026-07-13T14:51:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4249.0.0.0,7684120,7.33 MiB,2026-07-13T14:51:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4250.0.0.0,7671652,7.32 MiB,2026-07-13T14:51:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/geopotential/4251.0.0.0,7656687,7.30 MiB,2026-07-13T14:51:48
