variable,time_chunk_index,chunk_file,chunk_start,chunk_end,present,size_bytes,size_human
geopotential,4645,4645.0.0.0,1984-06-08T00:00:00.000000000,1984-06-09T18:00:00.000000000,True,7628502,7.28 MiB
geopotential,4646,4646.0.0.0,1984-06-10T00:00:00.000000000,1984-06-11T18:00:00.000000000,True,7655876,7.30 MiB
geopotential,4647,4647.0.0.0,1984-06-12T00:00:00.000000000,1984-06-13T18:00:00.000000000,True,7637486,7.28 MiB
geopotential,4648,4648.0.0.0,1984-06-14T00:00:00.000000000,1984-06-15T18:00:00.000000000,True,7612595,7.26 MiB
geopotential,4649,4649.0.0.0,1984-06-16T00:00:00.000000000,1984-06-17T18:00:00.000000000,True,7603175,7.25 MiB
geopotential,4650,4650.0.0.0,1984-06-18T00:00:00.000000000,1984-06-19T18:00:00.000000000,True,7608307,7.26 MiB
geopotential,4651,4651.0.0.0,1984-06-20T00:00:00.000000000,1984-06-21T18:00:00.000000000,True,7611833,7.26 MiB
geopotential,4652,4652.0.0.0,1984-06-22T00:00:00.000000000,1984-06-23T18:00:00.000000000,True,7630053,7.28 MiB
geopotential,4653,4653.0.0.0,1984-06-24T00:00:00.000000000,1984-06-25T18:00:00.000000000,True,7634359,7.28 MiB
geopotential,4654,4654.0.0.0,1984-06-26T00:00:00.000000000,1984-06-27T18:00:00.000000000,True,7658619,7.30 MiB
geopotential,4655,4655.0.0.0,1984-06-28T00:00:00.000000000,1984-06-29T18:00:00.000000000,True,7672534,7.32 MiB
geopotential,4656,4656.0.0.0,1984-06-30T00:00:00.000000000,1984-07-01T18:00:00.000000000,True,7650980,7.30 MiB
geopotential,4657,4657.0.0.0,1984-07-02T00:00:00.000000000,1984-07-03T18:00:00.000000000,True,7665822,7.31 MiB
geopotential,4658,4658.0.0.0,1984-07-04T00:00:00.000000000,1984-07-05T18:00:00.000000000,True,7652905,7.30 MiB
geopotential,4659,4659.0.0.0,1984-07-06T00:00:00.000000000,1984-07-07T18:00:00.000000000,True,7643746,7.29 MiB
geopotential,4660,4660.0.0.0,1984-07-08T00:00:00.000000000,1984-07-09T18:00:00.000000000,True,7655638,7.30 MiB
geopotential,4661,4661.0.0.0,1984-07-10T00:00:00.000000000,1984-07-11T18:00:00.000000000,True,7619880,7.27 MiB
geopotential,4662,4662.0.0.0,1984-07-12T00:00:00.000000000,1984-07-13T18:00:00.000000000,True,7650875,7.30 MiB
geopotential,4663,4663.0.0.0,1984-07-14T00:00:00.000000000,1984-07-15T18:00:00.000000000,True,7646438,7.29 MiB
geopotential,4664,4664.0.0.0,1984-07-16T00:00:00.000000000,1984-07-17T18:00:00.000000000,True,7637662,7.28 MiB
geopotential,4665,4665.0.0.0,1984-07-18T00:00:00.000000000,1984-07-19T18:00:00.000000000,True,7641767,7.29 MiB
geopotential,4666,4666.0.0.0,1984-07-20T00:00:00.000000000,1984-07-21T18:00:00.000000000,True,7646969,7.29 MiB
geopotential,4667,4667.0.0.0,1984-07-22T00:00:00.000000000,1984-07-23T18:00:00.000000000,True,7660599,7.31 MiB
geopotential,4668,4668.0.0.0,1984-07-24T00:00:00.000000000,1984-07-25T18:00:00.000000000,True,7634354,7.28 MiB
geopotential,4669,4669.0.0.0,1984-07-26T00:00:00.000000000,1984-07-27T18:00:00.000000000,True,7625803,7.27 MiB
geopotential,4670,4670.0.0.0,1984-07-28T00:00:00.000000000,1984-07-29T18:00:00.000000000,True,7637619,7.28 MiB
geopotential,4671,4671.0.0.0,1984-07-30T00:00:00.000000000,1984-07-31T18:00:00.000000000,True,7644455,7.29 MiB
geopotential,4672,4672.0.0.0,1984-08-01T00:00:00.000000000,1984-08-02T18:00:00.000000000,True,7666456,7.31 MiB
geopotential,4673,4673.0.0.0,1984-08-03T00:00:00.000000000,1984-08-04T18:00:00.000000000,True,7669878,7.31 MiB
geopotential,4674,4674.0.0.0,1984-08-05T00:00:00.000000000,1984-08-06T18:00:00.000000000,True,7641683,7.29 MiB
geopotential,4675,4675.0.0.0,1984-08-07T00:00:00.000000000,1984-08-08T18:00:00.000000000,True,7643025,7.29 MiB
geopotential,4676,4676.0.0.0,1984-08-09T00:00:00.000000000,1984-08-10T18:00:00.000000000,True,7633703,7.28 MiB
geopotential,4677,4677.0.0.0,1984-08-11T00:00:00.000000000,1984-08-12T18:00:00.000000000,True,7626165,7.27 MiB
geopotential,4678,4678.0.0.0,1984-08-13T00:00:00.000000000,1984-08-14T18:00:00.000000000,True,7647838,7.29 MiB
geopotential,4679,4679.0.0.0,1984-08-15T00:00:00.000000000,1984-08-16T18:00:00.000000000,True,7629687,7.28 MiB
geopotential,4680,4680.0.0.0,1984-08-17T00:00:00.000000000,1984-08-18T18:00:00.000000000,True,7645773,7.29 MiB
geopotential,4681,4681.0.0.0,1984-08-19T00:00:00.000000000,1984-08-20T18:00:00.000000000,True,7654573,7.30 MiB
geopotential,4682,4682.0.0.0,1984-08-21T00:00:00.000000000,1984-08-22T18:00:00.000000000,True,7652764,7.30 MiB
geopotential,4683,4683.0.0.0,1984-08-23T00:00:00.000000000,1984-08-24T18:00:00.000000000,True,7642533,7.29 MiB
geopotential,4684,4684.0.0.0,1984-08-25T00:00:00.000000000,1984-08-26T18:00:00.000000000,True,7640104,7.29 MiB
geopotential,4685,4685.0.0.0,1984-08-27T00:00:00.000000000,1984-08-28T18:00:00.000000000,True,7648198,7.29 MiB
geopotential,4686,4686.0.0.0,1984-08-29T00:00:00.000000000,1984-08-30T18:00:00.000000000,True,7662694,7.31 MiB
geopotential,4687,4687.0.0.0,1984-08-31T00:00:00.000000000,1984-09-01T18:00:00.000000000,True,7648494,7.29 MiB
geopotential,4688,4688.0.0.0,1984-09-02T00:00:00.000000000,1984-09-03T18:00:00.000000000,True,7653536,7.30 MiB
geopotential,4689,4689.0.0.0,1984-09-04T00:00:00.000000000,1984-09-05T18:00:00.000000000,True,7656161,7.30 MiB
geopotential,4690,4690.0.0.0,1984-09-06T00:00:00.000000000,1984-09-07T18:00:00.000000000,True,7650795,7.30 MiB
geopotential,4691,4691.0.0.0,1984-09-08T00:00:00.000000000,1984-09-09T18:00:00.000000000,True,7656435,7.30 MiB
geopotential,4692,4692.0.0.0,1984-09-10T00:00:00.000000000,1984-09-11T18:00:00.000000000,True,7656811,7.30 MiB
geopotential,4693,4693.0.0.0,1984-09-12T00:00:00.000000000,1984-09-13T18:00:00.000000000,True,7645571,7.29 MiB
geopotential,4694,4694.0.0.0,1984-09-14T00:00:00.000000000,1984-09-15T18:00:00.000000000,True,7625441,7.27 MiB
geopotential,4695,4695.0.0.0,1984-09-16T00:00:00.000000000,1984-09-17T18:00:00.000000000,True,7628146,7.27 MiB
geopotential,4696,4696.0.0.0,1984-09-18T00:00:00.000000000,1984-09-19T18:00:00.000000000,True,7621324,7.27 MiB
geopotential,4697,4697.0.0.0,1984-09-20T00:00:00.000000000,1984-09-21T18:00:00.000000000,True,7620720,7.27 MiB
geopotential,4698,4698.0.0.0,1984-09-22T00:00:00.000000000,1984-09-23T18:00:00.000000000,True,7653412,7.30 MiB
geopotential,4699,4699.0.0.0,1984-09-24T00:00:00.000000000,1984-09-25T18:00:00.000000000,True,7647057,7.29 MiB
geopotential,4700,4700.0.0.0,1984-09-26T00:00:00.000000000,1984-09-27T18:00:00.000000000,True,7669871,7.31 MiB
geopotential,4701,4701.0.0.0,1984-09-28T00:00:00.000000000,1984-09-29T18:00:00.000000000,True,7680458,7.32 MiB
geopotential,4702,4702.0.0.0,1984-09-30T00:00:00.000000000,1984-10-01T18:00:00.000000000,True,7679444,7.32 MiB
geopotential,4703,4703.0.0.0,1984-10-02T00:00:00.000000000,1984-10-03T18:00:00.000000000,True,7672610,7.32 MiB
geopotential,4704,4704.0.0.0,1984-10-04T00:00:00.000000000,1984-10-05T18:00:00.000000000,True,7697673,7.34 MiB
geopotential,4705,4705.0.0.0,1984-10-06T00:00:00.000000000,1984-10-07T18:00:00.000000000,True,7697534,7.34 MiB
geopotential,4706,4706.0.0.0,1984-10-08T00:00:00.000000000,1984-10-09T18:00:00.000000000,True,7702853,7.35 MiB
geopotential,4707,4707.0.0.0,1984-10-10T00:00:00.000000000,1984-10-11T18:00:00.000000000,True,7669558,7.31 MiB
geopotential,4708,4708.0.0.0,1984-10-12T00:00:00.000000000,1984-10-13T18:00:00.000000000,True,7668661,7.31 MiB
geopotential,4709,4709.0.0.0,1984-10-14T00:00:00.000000000,1984-10-15T18:00:00.000000000,True,7666600,7.31 MiB
geopotential,4710,4710.0.0.0,1984-10-16T00:00:00.000000000,1984-10-17T18:00:00.000000000,True,7676461,7.32 MiB
geopotential,4711,4711.0.0.0,1984-10-18T00:00:00.000000000,1984-10-19T18:00:00.000000000,True,7686676,7.33 MiB
geopotential,4712,4712.0.0.0,1984-10-20T00:00:00.000000000,1984-10-21T18:00:00.000000000,True,7689477,7.33 MiB
geopotential,4713,4713.0.0.0,1984-10-22T00:00:00.000000000,1984-10-23T18:00:00.000000000,True,7655425,7.30 MiB
geopotential,4714,4714.0.0.0,1984-10-24T00:00:00.000000000,1984-10-25T18:00:00.000000000,True,7645363,7.29 MiB
geopotential,4715,4715.0.0.0,1984-10-26T00:00:00.000000000,1984-10-27T18:00:00.000000000,True,7656323,7.30 MiB
geopotential,4716,4716.0.0.0,1984-10-28T00:00:00.000000000,1984-10-29T18:00:00.000000000,True,7673890,7.32 MiB
geopotential,4717,4717.0.0.0,1984-10-30T00:00:00.000000000,1984-10-31T18:00:00.000000000,True,7668718,7.31 MiB
geopotential,4718,4718.0.0.0,1984-11-01T00:00:00.000000000,1984-11-02T18:00:00.000000000,True,7674763,7.32 MiB
geopotential,4719,4719.0.0.0,1984-11-03T00:00:00.000000000,1984-11-04T18:00:00.000000000,True,7678927,7.32 MiB
geopotential,4720,4720.0.0.0,1984-11-05T00:00:00.000000000,1984-11-06T18:00:00.000000000,True,7671880,7.32 MiB
geopotential,4721,4721.0.0.0,1984-11-07T00:00:00.000000000,1984-11-08T18:00:00.000000000,True,7647643,7.29 MiB
geopotential,4722,4722.0.0.0,1984-11-09T00:00:00.000000000,1984-11-10T18:00:00.000000000,True,7648665,7.29 MiB
geopotential,4723,4723.0.0.0,1984-11-11T00:00:00.000000000,1984-11-12T18:00:00.000000000,True,7662874,7.31 MiB
geopotential,4724,4724.0.0.0,1984-11-13T00:00:00.000000000,1984-11-14T18:00:00.000000000,True,7665813,7.31 MiB
geopotential,4725,4725.0.0.0,1984-11-15T00:00:00.000000000,1984-11-16T18:00:00.000000000,True,7661532,7.31 MiB
geopotential,4726,4726.0.0.0,1984-11-17T00:00:00.000000000,1984-11-18T18:00:00.000000000,True,7647237,7.29 MiB
geopotential,4727,4727.0.0.0,1984-11-19T00:00:00.000000000,1984-11-20T18:00:00.000000000,True,7671992,7.32 MiB
geopotential,4728,4728.0.0.0,1984-11-21T00:00:00.000000000,1984-11-22T18:00:00.000000000,True,7677779,7.32 MiB
geopotential,4729,4729.0.0.0,1984-11-23T00:00:00.000000000,1984-11-24T18:00:00.000000000,True,7661095,7.31 MiB
geopotential,4730,4730.0.0.0,1984-11-25T00:00:00.000000000,1984-11-26T18:00:00.000000000,True,7674565,7.32 MiB
geopotential,4731,4731.0.0.0,1984-11-27T00:00:00.000000000,1984-11-28T18:00:00.000000000,True,7667925,7.31 MiB
geopotential,4732,4732.0.0.0,1984-11-29T00:00:00.000000000,1984-11-30T18:00:00.000000000,True,7622998,7.27 MiB
geopotential,4733,4733.0.0.0,1984-12-01T00:00:00.000000000,1984-12-02T18:00:00.000000000,True,7635653,7.28 MiB
geopotential,4734,4734.0.0.0,1984-12-03T00:00:00.000000000,1984-12-04T18:00:00.000000000,True,7680593,7.32 MiB
geopotential,4735,4735.0.0.0,1984-12-05T00:00:00.000000000,1984-12-06T18:00:00.000000000,True,7675974,7.32 MiB
geopotential,4736,4736.0.0.0,1984-12-07T00:00:00.000000000,1984-12-08T18:00:00.000000000,True,7679992,7.32 MiB
geopotential,4737,4737.0.0.0,1984-12-09T00:00:00.000000000,1984-12-10T18:00:00.000000000,True,7676583,7.32 MiB
geopotential,4738,4738.0.0.0,1984-12-11T00:00:00.000000000,1984-12-12T18:00:00.000000000,True,7679026,7.32 MiB
geopotential,4739,4739.0.0.0,1984-12-13T00:00:00.000000000,1984-12-14T18:00:00.000000000,True,7690598,7.33 MiB
geopotential,4740,4740.0.0.0,1984-12-15T00:00:00.000000000,1984-12-16T18:00:00.000000000,True,7694474,7.34 MiB
geopotential,4741,4741.0.0.0,1984-12-17T00:00:00.000000000,1984-12-18T18:00:00.000000000,True,7698279,7.34 MiB
geopotential,4742,4742.0.0.0,1984-12-19T00:00:00.000000000,1984-12-20T18:00:00.000000000,True,7681057,7.33 MiB
geopotential,4743,4743.0.0.0,1984-12-21T00:00:00.000000000,1984-12-22T18:00:00.000000000,True,7658043,7.30 MiB
geopotential,4744,4744.0.0.0,1984-12-23T00:00:00.000000000,1984-12-24T18:00:00.000000000,True,7667817,7.31 MiB
geopotential,4745,4745.0.0.0,1984-12-25T00:00:00.000000000,1984-12-26T18:00:00.000000000,True,7676441,7.32 MiB
geopotential,4746,4746.0.0.0,1984-12-27T00:00:00.000000000,1984-12-28T18:00:00.000000000,True,7667993,7.31 MiB
geopotential,4747,4747.0.0.0,1984-12-29T00:00:00.000000000,1984-12-30T18:00:00.000000000,True,7687789,7.33 MiB
geopotential,4748,4748.0.0.0,1984-12-31T00:00:00.000000000,1985-01-01T18:00:00.000000000,True,7677214,7.32 MiB
geopotential,4749,4749.0.0.0,1985-01-02T00:00:00.000000000,1985-01-03T18:00:00.000000000,True,7674804,7.32 MiB
geopotential,4750,4750.0.0.0,1985-01-04T00:00:00.000000000,1985-01-05T18:00:00.000000000,True,7654033,7.30 MiB
geopotential,4751,4751.0.0.0,1985-01-06T00:00:00.000000000,1985-01-07T18:00:00.000000000,True,7657585,7.30 MiB
geopotential,4752,4752.0.0.0,1985-01-08T00:00:00.000000000,1985-01-09T18:00:00.000000000,True,7635239,7.28 MiB
geopotential,4753,4753.0.0.0,1985-01-10T00:00:00.000000000,1985-01-11T18:00:00.000000000,True,7649216,7.29 MiB
geopotential,4754,4754.0.0.0,1985-01-12T00:00:00.000000000,1985-01-13T18:00:00.000000000,True,7665688,7.31 MiB
geopotential,4755,4755.0.0.0,1985-01-14T00:00:00.000000000,1985-01-15T18:00:00.000000000,True,7669561,7.31 MiB
geopotential,4756,4756.0.0.0,1985-01-16T00:00:00.000000000,1985-01-17T18:00:00.000000000,True,7667486,7.31 MiB
geopotential,4757,4757.0.0.0,1985-01-18T00:00:00.000000000,1985-01-19T18:00:00.000000000,True,7664256,7.31 MiB
geopotential,4758,4758.0.0.0,1985-01-20T00:00:00.000000000,1985-01-21T18:00:00.000000000,True,7633696,7.28 MiB
geopotential,4759,4759.0.0.0,1985-01-22T00:00:00.000000000,1985-01-23T18:00:00.000000000,True,7665530,7.31 MiB
geopotential,4760,4760.0.0.0,1985-01-24T00:00:00.000000000,1985-01-25T18:00:00.000000000,True,7675951,7.32 MiB
geopotential,4761,4761.0.0.0,1985-01-26T00:00:00.000000000,1985-01-27T18:00:00.000000000,True,7661148,7.31 MiB
geopotential,4762,4762.0.0.0,1985-01-28T00:00:00.000000000,1985-01-29T18:00:00.000000000,True,7644892,7.29 MiB
geopotential,4763,4763.0.0.0,1985-01-30T00:00:00.000000000,1985-01-31T18:00:00.000000000,True,7646284,7.29 MiB
geopotential,4764,4764.0.0.0,1985-02-01T00:00:00.000000000,1985-02-02T18:00:00.000000000,True,7609089,7.26 MiB
geopotential,4765,4765.0.0.0,1985-02-03T00:00:00.000000000,1985-02-04T18:00:00.000000000,True,7615696,7.26 MiB
geopotential,4766,4766.0.0.0,1985-02-05T00:00:00.000000000,1985-02-06T18:00:00.000000000,True,7627441,7.27 MiB
geopotential,4767,4767.0.0.0,1985-02-07T00:00:00.000000000,1985-02-08T18:00:00.000000000,True,7647357,7.29 MiB
geopotential,4768,4768.0.0.0,1985-02-09T00:00:00.000000000,1985-02-10T18:00:00.000000000,True,7643627,7.29 MiB
geopotential,4769,4769.0.0.0,1985-02-11T00:00:00.000000000,1985-02-12T18:00:00.000000000,True,7628827,7.28 MiB
geopotential,4770,4770.0.0.0,1985-02-13T00:00:00.000000000,1985-02-14T18:00:00.000000000,True,7637798,7.28 MiB
geopotential,4771,4771.0.0.0,1985-02-15T00:00:00.000000000,1985-02-16T18:00:00.000000000,True,7649985,7.30 MiB
geopotential,4772,4772.0.0.0,1985-02-17T00:00:00.000000000,1985-02-18T18:00:00.000000000,True,7671895,7.32 MiB
geopotential,4773,4773.0.0.0,1985-02-19T00:00:00.000000000,1985-02-20T18:00:00.000000000,True,7671378,7.32 MiB
geopotential,4774,4774.0.0.0,1985-02-21T00:00:00.000000000,1985-02-22T18:00:00.000000000,True,7669684,7.31 MiB
geopotential,4775,4775.0.0.0,1985-02-23T00:00:00.000000000,1985-02-24T18:00:00.000000000,True,7676707,7.32 MiB
geopotential,4776,4776.0.0.0,1985-02-25T00:00:00.000000000,1985-02-26T18:00:00.000000000,True,7678907,7.32 MiB
geopotential,4777,4777.0.0.0,1985-02-27T00:00:00.000000000,1985-02-28T18:00:00.000000000,True,7693281,7.34 MiB
geopotential,4778,4778.0.0.0,1985-03-01T00:00:00.000000000,1985-03-02T18:00:00.000000000,True,7713145,7.36 MiB
geopotential,4779,4779.0.0.0,1985-03-03T00:00:00.000000000,1985-03-04T18:00:00.000000000,True,7711401,7.35 MiB
geopotential,4780,4780.0.0.0,1985-03-05T00:00:00.000000000,1985-03-06T18:00:00.000000000,True,7696690,7.34 MiB
geopotential,4781,4781.0.0.0,1985-03-07T00:00:00.000000000,1985-03-08T18:00:00.000000000,True,7700027,7.34 MiB
geopotential,4782,4782.0.0.0,1985-03-09T00:00:00.000000000,1985-03-10T18:00:00.000000000,True,7692016,7.34 MiB
geopotential,4783,4783.0.0.0,1985-03-11T00:00:00.000000000,1985-03-12T18:00:00.000000000,True,7678562,7.32 MiB
geopotential,4784,4784.0.0.0,1985-03-13T00:00:00.000000000,1985-03-14T18:00:00.000000000,True,7667664,7.31 MiB
geopotential,4785,4785.0.0.0,1985-03-15T00:00:00.000000000,1985-03-16T18:00:00.000000000,True,7658032,7.30 MiB
geopotential,4786,4786.0.0.0,1985-03-17T00:00:00.000000000,1985-03-18T18:00:00.000000000,True,7656337,7.30 MiB
geopotential,4787,4787.0.0.0,1985-03-19T00:00:00.000000000,1985-03-20T18:00:00.000000000,True,7656782,7.30 MiB
geopotential,4788,4788.0.0.0,1985-03-21T00:00:00.000000000,1985-03-22T18:00:00.000000000,True,7626880,7.27 MiB
geopotential,4789,4789.0.0.0,1985-03-23T00:00:00.000000000,1985-03-24T18:00:00.000000000,True,7647870,7.29 MiB
geopotential,4790,4790.0.0.0,1985-03-25T00:00:00.000000000,1985-03-26T18:00:00.000000000,True,7636484,7.28 MiB
geopotential,4791,4791.0.0.0,1985-03-27T00:00:00.000000000,1985-03-28T18:00:00.000000000,True,7636590,7.28 MiB
geopotential,4792,4792.0.0.0,1985-03-29T00:00:00.000000000,1985-03-30T18:00:00.000000000,True,7628328,7.27 MiB
geopotential,4793,4793.0.0.0,1985-03-31T00:00:00.000000000,1985-04-01T18:00:00.000000000,True,7647671,7.29 MiB
geopotential,4794,4794.0.0.0,1985-04-02T00:00:00.000000000,1985-04-03T18:00:00.000000000,True,7637128,7.28 MiB
geopotential,4795,4795.0.0.0,1985-04-04T00:00:00.000000000,1985-04-05T18:00:00.000000000,True,7631089,7.28 MiB
geopotential,4796,4796.0.0.0,1985-04-06T00:00:00.000000000,1985-04-07T18:00:00.000000000,True,7659250,7.30 MiB
geopotential,4797,4797.0.0.0,1985-04-08T00:00:00.000000000,1985-04-09T18:00:00.000000000,True,7688199,7.33 MiB
geopotential,4798,4798.0.0.0,1985-04-10T00:00:00.000000000,1985-04-11T18:00:00.000000000,True,7670269,7.31 MiB
geopotential,4799,4799.0.0.0,1985-04-12T00:00:00.000000000,1985-04-13T18:00:00.000000000,True,7663995,7.31 MiB
geopotential,4800,4800.0.0.0,1985-04-14T00:00:00.000000000,1985-04-15T18:00:00.000000000,True,7636002,7.28 MiB
geopotential,4801,4801.0.0.0,1985-04-16T00:00:00.000000000,1985-04-17T18:00:00.000000000,True,7646979,7.29 MiB
geopotential,4802,4802.0.0.0,1985-04-18T00:00:00.000000000,1985-04-19T18:00:00.000000000,True,7651289,7.30 MiB
geopotential,4803,4803.0.0.0,1985-04-20T00:00:00.000000000,1985-04-21T18:00:00.000000000,True,7647355,7.29 MiB
geopotential,4804,4804.0.0.0,1985-04-22T00:00:00.000000000,1985-04-23T18:00:00.000000000,True,7637230,7.28 MiB
geopotential,4805,4805.0.0.0,1985-04-24T00:00:00.000000000,1985-04-25T18:00:00.000000000,True,7657125,7.30 MiB
geopotential,4806,4806.0.0.0,1985-04-26T00:00:00.000000000,1985-04-27T18:00:00.000000000,True,7654668,7.30 MiB
geopotential,4807,4807.0.0.0,1985-04-28T00:00:00.000000000,1985-04-29T18:00:00.000000000,True,7646652,7.29 MiB
geopotential,4808,4808.0.0.0,1985-04-30T00:00:00.000000000,1985-05-01T18:00:00.000000000,True,7625252,7.27 MiB
geopotential,4809,4809.0.0.0,1985-05-02T00:00:00.000000000,1985-05-03T18:00:00.000000000,True,7617819,7.26 MiB
geopotential,4810,4810.0.0.0,1985-05-04T00:00:00.000000000,1985-05-05T18:00:00.000000000,True,7629835,7.28 MiB
geopotential,4811,4811.0.0.0,1985-05-06T00:00:00.000000000,1985-05-07T18:00:00.000000000,True,7619460,7.27 MiB
geopotential,4812,4812.0.0.0,1985-05-08T00:00:00.000000000,1985-05-09T18:00:00.000000000,True,7601205,7.25 MiB
geopotential,4813,4813.0.0.0,1985-05-10T00:00:00.000000000,1985-05-11T18:00:00.000000000,True,7630465,7.28 MiB
geopotential,4814,4814.0.0.0,1985-05-12T00:00:00.000000000,1985-05-13T18:00:00.000000000,True,7667114,7.31 MiB
geopotential,4815,4815.0.0.0,1985-05-14T00:00:00.000000000,1985-05-15T18:00:00.000000000,True,7643708,7.29 MiB
geopotential,4816,4816.0.0.0,1985-05-16T00:00:00.000000000,1985-05-17T18:00:00.000000000,True,7623789,7.27 MiB
geopotential,4817,4817.0.0.0,1985-05-18T00:00:00.000000000,1985-05-19T18:00:00.000000000,True,7632955,7.28 MiB
geopotential,4818,4818.0.0.0,1985-05-20T00:00:00.000000000,1985-05-21T18:00:00.000000000,True,7644360,7.29 MiB
geopotential,4819,4819.0.0.0,1985-05-22T00:00:00.000000000,1985-05-23T18:00:00.000000000,True,7642729,7.29 MiB
geopotential,4820,4820.0.0.0,1985-05-24T00:00:00.000000000,1985-05-25T18:00:00.000000000,True,7628125,7.27 MiB
geopotential,4821,4821.0.0.0,1985-05-26T00:00:00.000000000,1985-05-27T18:00:00.000000000,True,7649937,7.30 MiB
geopotential,4822,4822.0.0.0,1985-05-28T00:00:00.000000000,1985-05-29T18:00:00.000000000,True,7621720,7.27 MiB
geopotential,4823,4823.0.0.0,1985-05-30T00:00:00.000000000,1985-05-31T18:00:00.000000000,True,7637005,7.28 MiB
geopotential,4824,4824.0.0.0,1985-06-01T00:00:00.000000000,1985-06-02T18:00:00.000000000,True,7639637,7.29 MiB
geopotential,4825,4825.0.0.0,1985-06-03T00:00:00.000000000,1985-06-04T18:00:00.000000000,True,7641526,7.29 MiB
geopotential,4826,4826.0.0.0,1985-06-05T00:00:00.000000000,1985-06-06T18:00:00.000000000,True,7651663,7.30 MiB
geopotential,4827,4827.0.0.0,1985-06-07T00:00:00.000000000,1985-06-08T18:00:00.000000000,True,7655096,7.30 MiB
geopotential,4828,4828.0.0.0,1985-06-09T00:00:00.000000000,1985-06-10T18:00:00.000000000,True,7643744,7.29 MiB
geopotential,4829,4829.0.0.0,1985-06-11T00:00:00.000000000,1985-06-12T18:00:00.000000000,True,7617494,7.26 MiB
geopotential,4830,4830.0.0.0,1985-06-13T00:00:00.000000000,1985-06-14T18:00:00.000000000,True,7610565,7.26 MiB
geopotential,4831,4831.0.0.0,1985-06-15T00:00:00.000000000,1985-06-16T18:00:00.000000000,True,7609965,7.26 MiB
geopotential,4832,4832.0.0.0,1985-06-17T00:00:00.000000000,1985-06-18T18:00:00.000000000,True,7628715,7.28 MiB
